start,node,c,access,out_degree,dist_from_start,auth_fail_rate,contribution_pct
0,edge_118303_124002,9,0,0,-1,0.0,0.09705596894208994
0,edge_33971_108592,9,0,0,-1,0.0,0.09705596894208994
0,19689,8,18,7,2,0.0,0.08627197239296884
0,260586,8,16,6,2,0.0,0.08627197239296884
0,121615,8,16,3,2,0.0,0.08627197239296884
0,75502,8,18,2,2,0.0,0.08627197239296884
0,edge_75503_254939,8,0,0,-1,0.0,0.08627197239296884
0,6786,8,18,12,2,0.0,0.08627197239296884
0,113769,8,15,6,4,0.0,0.08627197239296884
0,edge_93422_120044,8,0,0,-1,0.0,0.08627197239296884
0,edge_14652_101215,8,0,0,-1,0.0,0.08627197239296884
0,edge_19689_120044,8,0,0,-1,0.0,0.08627197239296884
0,edge_23073_64350,8,0,0,-1,0.0,0.08627197239296884
0,edge_121615_124002,8,0,0,-1,0.0,0.08627197239296884
0,edge_75503_84203,8,0,0,-1,0.0,0.08627197239296884
0,edge_120044_389113,8,0,0,-1,0.0,0.08627197239296884
0,edge_244737_386544,8,0,0,-1,0.0,0.08627197239296884
0,edge_75503_79494,8,0,0,-1,0.0,0.08627197239296884
0,edge_102805_209900,8,0,0,-1,0.0,0.08627197239296884
0,102800,7,14,8,2,0.0,0.07548797584384773
0,410410,7,16,3,3,0.0,0.07548797584384773
0,243469,7,14,6,2,0.0,0.07548797584384773
0,edge_124002_161584,7,0,0,-1,0.0,0.07548797584384773
0,edge_375412_375413,7,0,0,-1,0.0,0.07548797584384773
0,edge_120039_223135,7,0,0,-1,0.0,0.07548797584384773
0,edge_75503_209900,7,0,0,-1,0.0,0.07548797584384773
0,edge_2_79494,7,0,0,-1,0.0,0.07548797584384773
0,edge_23073_94348,7,0,0,-1,0.0,0.07548797584384773
0,edge_75503_102805,7,0,0,-1,0.0,0.07548797584384773
0,375509,7,8,1,2,0.0,0.07548797584384773
0,edge_124002_271951,7,0,0,-1,0.0,0.07548797584384773
0,edge_244737_360948,7,0,0,-1,0.0,0.07548797584384773
0,edge_7213_120039,6,0,0,-1,0.0,0.06470397929472663
0,401379,6,14,1,2,0.0,0.06470397929472663
0,edge_2_157374,6,0,0,-1,0.0,0.06470397929472663
0,157374,6,7,3,2,0.0,0.06470397929472663
0,108790,6,12,7,2,0.0,0.06470397929472663
0,edge_33043_142697,6,0,0,-1,0.0,0.06470397929472663
0,158043,6,12,3,3,0.0,0.06470397929472663
0,126556,6,12,1,2,0.0,0.06470397929472663
0,94348,6,14,2,2,0.0,0.06470397929472663
0,259736,6,12,3,2,0.0,0.06470397929472663
0,33126,6,15,13,2,0.0,0.06470397929472663
0,56565,6,12,6,2,0.0,0.06470397929472663
0,66305,6,14,6,2,0.0,0.06470397929472663
0,256258,6,12,3,3,0.0,0.06470397929472663
0,69602,6,12,6,2,0.0,0.06470397929472663
0,22861,6,9,2,5,0.0,0.06470397929472663
0,108592,6,14,1,2,0.0,0.06470397929472663
0,37678,6,12,8,2,0.0,0.06470397929472663
0,23595,6,14,8,2,0.0,0.06470397929472663
0,76334,6,11,6,3,0.0,0.06470397929472663
0,9912,6,12,7,3,0.0,0.06470397929472663
0,edge_33043_215494,6,0,0,-1,0.0,0.06470397929472663
0,edge_23073_69602,6,0,0,-1,0.0,0.06470397929472663
0,edge_33971_80743,6,0,0,-1,0.0,0.06470397929472663
0,edge_33971_155156,6,0,0,-1,0.0,0.06470397929472663
0,edge_33043_103133,6,0,0,-1,0.0,0.06470397929472663
0,edge_121615_158043,6,0,0,-1,0.0,0.06470397929472663
0,edge_120044_161140,6,0,0,-1,0.0,0.06470397929472663
0,edge_35026_45940,6,0,0,-1,0.0,0.06470397929472663
0,edge_1_2,6,0,0,-1,0.0,0.06470397929472663
0,edge_75322_84203,6,0,0,-1,0.0,0.06470397929472663
0,edge_2_93250,6,0,0,-1,0.0,0.06470397929472663
0,edge_2_54787,6,0,0,-1,0.0,0.06470397929472663
0,edge_92218_101215,6,0,0,-1,0.0,0.06470397929472663
0,edge_118303_123871,6,0,0,-1,0.0,0.06470397929472663
0,edge_240272_332403,6,0,0,-1,0.0,0.06470397929472663
0,edge_340705_344001,6,0,0,-1,0.0,0.06470397929472663
0,edge_121614_121615,6,0,0,-1,0.0,0.06470397929472663
0,183636,5,10,6,3,0.0,0.05391998274560552
0,7007,5,12,5,2,0.0,0.05391998274560552
0,93422,5,12,7,2,0.0,0.05391998274560552
0,126488,5,10,2,2,0.0,0.05391998274560552
0,176511,5,10,2,2,0.0,0.05391998274560552
0,79493,5,14,4,2,0.0,0.05391998274560552
0,379551,5,9,5,2,0.0,0.05391998274560552
0,32884,5,9,6,2,0.0,0.05391998274560552
0,edge_4519_37301,5,0,0,-1,0.0,0.05391998274560552
0,23737,5,10,7,3,0.0,0.05391998274560552
0,92218,5,14,4,2,0.0,0.05391998274560552
0,64922,5,9,6,3,0.0,0.05391998274560552
0,144901,5,12,5,3,0.0,0.05391998274560552
0,6823,5,12,3,4,0.0,0.05391998274560552
0,86676,5,14,6,3,0.0,0.05391998274560552
0,120045,5,9,5,2,0.0,0.05391998274560552
0,302920,5,10,4,3,0.0,0.05391998274560552
0,26168,5,10,6,2,0.0,0.05391998274560552
0,394403,5,10,3,3,0.0,0.05391998274560552
0,276617,5,9,5,4,0.0,0.05391998274560552
0,edge_23073_66026,5,0,0,-1,0.0,0.05391998274560552
0,edge_7007_23073,5,0,0,-1,0.0,0.05391998274560552
0,edge_120044_250519,5,0,0,-1,0.0,0.05391998274560552
0,edge_14442_23073,5,0,0,-1,0.0,0.05391998274560552
0,edge_108089_120044,5,0,0,-1,0.0,0.05391998274560552
0,edge_4519_73512,5,0,0,-1,0.0,0.05391998274560552
0,edge_23073_126489,5,0,0,-1,0.0,0.05391998274560552
0,edge_15027_23073,5,0,0,-1,0.0,0.05391998274560552
0,edge_44724_75503,5,0,0,-1,0.0,0.05391998274560552
0,edge_2_33043,5,0,0,-1,0.0,0.05391998274560552
0,edge_35367_84000,5,0,0,-1,0.0,0.05391998274560552
0,edge_339527_395577,5,0,0,-1,0.0,0.05391998274560552
0,edge_4519_108080,5,0,0,-1,0.0,0.05391998274560552
0,edge_376064_377417,5,0,0,-1,0.0,0.05391998274560552
0,edge_75322_75503,5,0,0,-1,0.0,0.05391998274560552
0,edge_84203_108350,5,0,0,-1,0.0,0.05391998274560552
0,edge_120044_379551,5,0,0,-1,0.0,0.05391998274560552
0,edge_79493_191883,5,0,0,-1,0.0,0.05391998274560552
0,edge_33043_172887,5,0,0,-1,0.0,0.05391998274560552
0,edge_33043_154258,5,0,0,-1,0.0,0.05391998274560552
0,edge_35367_75503,5,0,0,-1,0.0,0.05391998274560552
0,75213,5,5,7,2,0.0,0.05391998274560552
0,edge_80745_113768,5,0,0,-1,0.0,0.05391998274560552
0,edge_2_44724,5,0,0,-1,0.0,0.05391998274560552
0,edge_2_108350,5,0,0,-1,0.0,0.05391998274560552
0,edge_108350_108790,5,0,0,-1,0.0,0.05391998274560552
0,edge_124002_243469,5,0,0,-1,0.0,0.05391998274560552
0,edge_84203_139006,5,0,0,-1,0.0,0.05391998274560552
0,edge_6823_7213,5,0,0,-1,0.0,0.05391998274560552
0,edge_271951_328244,5,0,0,-1,0.0,0.05391998274560552
0,139275,4,9,6,3,0.0,0.04313598619648442
0,241354,4,8,3,2,0.0,0.04313598619648442
0,425505,4,8,1,3,0.0,0.04313598619648442
0,215179,4,12,3,2,0.0,0.04313598619648442
0,86133,4,7,5,4,0.0,0.04313598619648442
0,135624,4,8,5,3,0.0,0.04313598619648442
0,196242,4,8,4,2,0.0,0.04313598619648442
0,edge_33971_161171,4,0,0,-1,0.0,0.04313598619648442
0,232063,4,7,5,2,0.0,0.04313598619648442
0,66026,4,8,4,2,0.0,0.04313598619648442
0,44512,4,10,4,3,0.0,0.04313598619648442
0,271951,4,8,5,2,0.0,0.04313598619648442
0,191883,4,8,1,3,0.0,0.04313598619648442
0,35026,4,8,2,4,0.0,0.04313598619648442
0,52809,4,8,5,3,0.0,0.04313598619648442
0,161584,4,10,5,2,0.0,0.04313598619648442
0,173255,4,8,4,2,0.0,0.04313598619648442
0,14662,4,10,6,2,0.0,0.04313598619648442
0,227578,4,7,4,6,0.0,0.04313598619648442
0,185200,4,10,4,2,0.0,0.04313598619648442
0,127771,4,8,1,2,0.0,0.04313598619648442
0,82837,4,7,5,7,0.0,0.04313598619648442
0,109721,4,6,3,4,0.0,0.04313598619648442
0,edge_109721_110705,4,0,0,-1,0.0,0.04313598619648442
0,113768,4,8,3,6,0.0,0.04313598619648442
0,41787,4,8,4,3,0.0,0.04313598619648442
0,22970,4,8,6,2,0.0,0.04313598619648442
0,230578,4,10,4,3,0.0,0.04313598619648442
0,46588,4,8,5,2,0.0,0.04313598619648442
0,26376,4,8,6,2,0.0,0.04313598619648442
0,172887,4,8,4,2,0.0,0.04313598619648442
0,208187,4,8,4,4,0.0,0.04313598619648442
0,16242,4,8,5,2,0.0,0.04313598619648442
0,187780,4,8,4,7,0.0,0.04313598619648442
0,108455,4,4,1,2,0.0,0.04313598619648442
0,22862,4,8,5,4,0.0,0.04313598619648442
0,76561,4,8,5,3,0.0,0.04313598619648442
0,83059,4,10,2,2,0.0,0.04313598619648442
0,328244,4,10,1,3,0.0,0.04313598619648442
0,155156,4,8,3,2,0.0,0.04313598619648442
0,159833,4,8,3,2,0.0,0.04313598619648442
0,100021,4,8,5,2,0.0,0.04313598619648442
0,340705,4,8,2,4,0.0,0.04313598619648442
0,19277,4,7,5,3,0.0,0.04313598619648442
0,350664,4,8,3,7,0.0,0.04313598619648442
0,161171,4,7,5,2,0.0,0.04313598619648442
0,93781,4,8,5,2,0.0,0.04313598619648442
0,edge_33971_102800,4,0,0,-1,0.0,0.04313598619648442
0,edge_23073_100021,4,0,0,-1,0.0,0.04313598619648442
0,edge_35367_123880,4,0,0,-1,0.0,0.04313598619648442
0,edge_120044_123871,4,0,0,-1,0.0,0.04313598619648442
0,edge_33971_241354,4,0,0,-1,0.0,0.04313598619648442
0,edge_50034_425505,4,0,0,-1,0.0,0.04313598619648442
0,edge_75503_289472,4,0,0,-1,0.0,0.04313598619648442
0,edge_86676_323438,4,0,0,-1,0.0,0.04313598619648442
0,edge_79494_176847,4,0,0,-1,0.0,0.04313598619648442
0,edge_2_139006,4,0,0,-1,0.0,0.04313598619648442
0,edge_2_65297,4,0,0,-1,0.0,0.04313598619648442
0,edge_147255_158043,4,0,0,-1,0.0,0.04313598619648442
0,edge_75503_79493,4,0,0,-1,0.0,0.04313598619648442
0,edge_33043_33971,4,0,0,-1,0.0,0.04313598619648442
0,edge_33971_91485,4,0,0,-1,0.0,0.04313598619648442
0,edge_118303_120044,4,0,0,-1,0.0,0.04313598619648442
0,edge_32884_33043,4,0,0,-1,0.0,0.04313598619648442
0,edge_33043_118667,4,0,0,-1,0.0,0.04313598619648442
0,edge_259736_275198,4,0,0,-1,0.0,0.04313598619648442
0,edge_2_66305,4,0,0,-1,0.0,0.04313598619648442
0,edge_147255_161584,4,0,0,-1,0.0,0.04313598619648442
0,edge_147255_256258,4,0,0,-1,0.0,0.04313598619648442
0,edge_161584_256258,4,0,0,-1,0.0,0.04313598619648442
0,edge_23073_39669,4,0,0,-1,0.0,0.04313598619648442
0,edge_100010_120044,4,0,0,-1,0.0,0.04313598619648442
0,edge_33971_93781,4,0,0,-1,0.0,0.04313598619648442
0,edge_4519_14330,4,0,0,-1,0.0,0.04313598619648442
0,edge_33043_65297,4,0,0,-1,0.0,0.04313598619648442
0,edge_4519_16242,4,0,0,-1,0.0,0.04313598619648442
0,edge_92502_243469,4,0,0,-1,0.0,0.04313598619648442
0,edge_22861_22862,4,0,0,-1,0.0,0.04313598619648442
0,edge_118303_147255,4,0,0,-1,0.0,0.04313598619648442
0,edge_4519_21424,4,0,0,-1,0.0,0.04313598619648442
0,335011,4,4,5,6,0.0,0.04313598619648442
0,edge_2_37678,4,0,0,-1,0.0,0.04313598619648442
0,edge_9912_369220,4,0,0,-1,0.0,0.04313598619648442
0,edge_27302_267206,4,0,0,-1,0.0,0.04313598619648442
0,edge_302920_394403,4,0,0,-1,0.0,0.04313598619648442
0,362961,3,6,2,4,0.0,0.03235198964736331
0,390357,3,6,3,4,0.0,0.03235198964736331
0,215494,3,6,5,2,0.0,0.03235198964736331
0,79071,3,5,5,2,0.0,0.03235198964736331
0,146324,3,5,4,4,0.0,0.03235198964736331
0,169112,3,6,4,3,0.0,0.03235198964736331
0,180352,3,6,5,3,0.0,0.03235198964736331
0,250519,3,6,6,2,0.0,0.03235198964736331
0,108080,3,6,3,2,0.0,0.03235198964736331
0,edge_33043_79071,3,0,0,-1,0.0,0.03235198964736331
0,170375,3,6,3,5,0.0,0.03235198964736331
0,53240,3,8,4,2,0.0,0.03235198964736331
0,199598,3,6,3,5,0.0,0.03235198964736331
0,34990,3,5,4,3,0.0,0.03235198964736331
0,323438,3,7,2,3,0.0,0.03235198964736331
0,189316,3,6,4,2,0.0,0.03235198964736331
0,344889,3,6,2,4,0.0,0.03235198964736331
0,91485,3,8,4,2,0.0,0.03235198964736331
0,93778,3,6,4,2,0.0,0.03235198964736331
0,389113,3,8,1,2,0.0,0.03235198964736331
0,84000,3,6,1,3,0.0,0.03235198964736331
0,103342,3,6,4,4,0.0,0.03235198964736331
0,268421,3,8,3,2,0.0,0.03235198964736331
0,edge_1_173255,3,0,0,-1,0.0,0.03235198964736331
0,14325,3,6,4,4,0.0,0.03235198964736331
0,341954,3,6,3,6,0.0,0.03235198964736331
0,17940,3,6,5,3,0.0,0.03235198964736331
0,9439,3,6,4,4,0.0,0.03235198964736331
0,131450,3,5,4,6,0.0,0.03235198964736331
0,37693,3,6,5,2,0.0,0.03235198964736331
0,41337,3,6,3,7,0.0,0.03235198964736331
0,147559,3,6,3,5,0.0,0.03235198964736331
0,80745,3,6,2,7,0.0,0.03235198964736331
0,209075,3,6,4,4,0.0,0.03235198964736331
0,109688,3,6,3,5,0.0,0.03235198964736331
0,302897,3,6,3,6,0.0,0.03235198964736331
0,6535,3,6,4,3,0.0,0.03235198964736331
0,32845,3,6,4,5,0.0,0.03235198964736331
0,8086,3,6,4,2,0.0,0.03235198964736331
0,edge_25245_33043,3,0,0,-1,0.0,0.03235198964736331
0,edge_4519_40903,3,0,0,-1,0.0,0.03235198964736331
0,edge_20331_22861,3,0,0,-1,0.0,0.03235198964736331
0,33762,3,6,5,2,0.0,0.03235198964736331
0,34270,3,6,5,3,0.0,0.03235198964736331
0,28942,3,7,4,3,0.0,0.03235198964736331
0,edge_28942_161140,3,0,0,-1,0.0,0.03235198964736331
0,21424,3,8,4,2,0.0,0.03235198964736331
0,392592,3,8,3,3,0.0,0.03235198964736331
0,edge_118303_379551,3,0,0,-1,0.0,0.03235198964736331
0,60661,3,5,4,3,0.0,0.03235198964736331
0,76114,3,7,4,3,0.0,0.03235198964736331
0,205163,3,6,4,4,0.0,0.03235198964736331
0,46095,3,4,4,5,0.0,0.03235198964736331
0,344001,3,6,1,5,0.0,0.03235198964736331
0,74815,3,6,3,2,0.0,0.03235198964736331
0,17411,3,6,4,5,0.0,0.03235198964736331
0,16370,3,6,4,3,0.0,0.03235198964736331
0,162579,3,6,3,4,0.0,0.03235198964736331
0,60472,3,8,5,2,0.0,0.03235198964736331
0,369220,3,6,1,4,0.0,0.03235198964736331
0,28921,3,8,6,3,0.0,0.03235198964736331
0,75322,3,12,2,2,0.0,0.03235198964736331
0,320174,3,6,2,6,0.0,0.03235198964736331
0,6989,3,6,4,6,0.0,0.03235198964736331
0,8184,3,6,3,8,0.0,0.03235198964736331
0,112386,3,10,4,2,0.0,0.03235198964736331
0,319906,3,6,3,4,0.0,0.03235198964736331
0,101225,3,4,4,4,0.0,0.03235198964736331
0,334776,3,8,3,6,0.0,0.03235198964736331
0,267206,3,8,2,3,0.0,0.03235198964736331
0,21976,3,4,4,3,0.0,0.03235198964736331
0,21975,3,6,4,4,0.0,0.03235198964736331
0,339541,3,5,3,5,0.0,0.03235198964736331
0,edge_269733_276617,3,0,0,-1,0.0,0.03235198964736331
0,edge_362961_362962,3,0,0,-1,0.0,0.03235198964736331
0,edge_23073_73871,3,0,0,-1,0.0,0.03235198964736331
0,edge_23073_199873,3,0,0,-1,0.0,0.03235198964736331
0,edge_112386_120044,3,0,0,-1,0.0,0.03235198964736331
0,edge_33971_53611,3,0,0,-1,0.0,0.03235198964736331
0,223135,3,4,2,3,0.0,0.03235198964736331
0,edge_1_194924,3,0,0,-1,0.0,0.03235198964736331
0,edge_73512_108080,3,0,0,-1,0.0,0.03235198964736331
0,edge_33043_215179,3,0,0,-1,0.0,0.03235198964736331
0,edge_35367_410410,3,0,0,-1,0.0,0.03235198964736331
0,edge_86133_410410,3,0,0,-1,0.0,0.03235198964736331
0,edge_410410_411197,3,0,0,-1,0.0,0.03235198964736331
0,edge_240271_240272,3,0,0,-1,0.0,0.03235198964736331
0,edge_4519_53240,3,0,0,-1,0.0,0.03235198964736331
0,edge_1_40548,3,0,0,-1,0.0,0.03235198964736331
0,edge_4519_112456,3,0,0,-1,0.0,0.03235198964736331
0,edge_157374_176847,3,0,0,-1,0.0,0.03235198964736331
0,176847,3,3,2,3,0.0,0.03235198964736331
0,edge_2_97758,3,0,0,-1,0.0,0.03235198964736331
0,edge_33971_108325,3,0,0,-1,0.0,0.03235198964736331
0,edge_44512_79493,3,0,0,-1,0.0,0.03235198964736331
0,edge_44512_344889,3,0,0,-1,0.0,0.03235198964736331
0,edge_121614_271951,3,0,0,-1,0.0,0.03235198964736331
0,edge_377417_412572,3,0,0,-1,0.0,0.03235198964736331
0,edge_377417_412571,3,0,0,-1,0.0,0.03235198964736331
0,edge_120044_306807,3,0,0,-1,0.0,0.03235198964736331
0,edge_120044_240271,3,0,0,-1,0.0,0.03235198964736331
0,edge_33971_93778,3,0,0,-1,0.0,0.03235198964736331
0,edge_94348_228495,3,0,0,-1,0.0,0.03235198964736331
0,edge_19689_221653,3,0,0,-1,0.0,0.03235198964736331
0,49063,3,3,4,2,0.0,0.03235198964736331
0,edge_68705_120044,3,0,0,-1,0.0,0.03235198964736331
0,edge_35025_35026,3,0,0,-1,0.0,0.03235198964736331
0,edge_33971_56565,3,0,0,-1,0.0,0.03235198964736331
0,edge_1_56260,3,0,0,-1,0.0,0.03235198964736331
0,edge_1_84805,3,0,0,-1,0.0,0.03235198964736331
0,edge_25175_33043,3,0,0,-1,0.0,0.03235198964736331
0,edge_4519_17623,3,0,0,-1,0.0,0.03235198964736331
0,edge_2_33126,3,0,0,-1,0.0,0.03235198964736331
0,edge_33043_185200,3,0,0,-1,0.0,0.03235198964736331
0,edge_2_75213,3,0,0,-1,0.0,0.03235198964736331
0,edge_37693_120044,3,0,0,-1,0.0,0.03235198964736331
0,edge_109721_147559,3,0,0,-1,0.0,0.03235198964736331
0,edge_23617_120044,3,0,0,-1,0.0,0.03235198964736331
0,15027,3,3,5,2,0.0,0.03235198964736331
0,edge_42657_252166,3,0,0,-1,0.0,0.03235198964736331
0,edge_1_110696,3,0,0,-1,0.0,0.03235198964736331
0,edge_100801_108790,3,0,0,-1,0.0,0.03235198964736331
0,100801,3,3,2,3,0.0,0.03235198964736331
0,edge_54131_80743,3,0,0,-1,0.0,0.03235198964736331
0,edge_2_10077,3,0,0,-1,0.0,0.03235198964736331
0,edge_23073_139967,3,0,0,-1,0.0,0.03235198964736331
0,edge_44724_289673,3,0,0,-1,0.0,0.03235198964736331
0,edge_118303_161140,3,0,0,-1,0.0,0.03235198964736331
0,edge_144901_255322,3,0,0,-1,0.0,0.03235198964736331
0,edge_22862_158043,3,0,0,-1,0.0,0.03235198964736331
0,54787,3,4,3,2,0.0,0.03235198964736331
0,edge_4519_28860,3,0,0,-1,0.0,0.03235198964736331
0,332403,3,4,1,3,0.0,0.03235198964736331
0,edge_120044_120045,3,0,0,-1,0.0,0.03235198964736331
0,edge_1_74815,3,0,0,-1,0.0,0.03235198964736331
0,edge_118303_267206,3,0,0,-1,0.0,0.03235198964736331
0,267873,3,4,3,4,0.0,0.03235198964736331
0,37301,3,8,4,2,0.0,0.03235198964736331
